station/location;date;gre000d0;hto000d0;nto000d0;prestad0;rre150d0;sre000d0;tre200d0;tre200dn;tre200dx;ure200d0
GSB;19331029;-;-;-;-;4;-;-;-;-;-
GSB;19331030;-;-;-;-;15.5;-;-;-;-;-
GSB;19331031;-;-;-;-;5;-;-;-;-;-
GSB;19331101;-;-;-;-;17.5;-;-;-;-;-
GSB;19331102;-;-;-;-;0;-;-;-;-;-
GSB;19331103;-;-;-;-;7.5;-;-;-;-;-
GSB;19331104;-;-;-;-;0;-;-;-;-;-
GSB;19331105;-;-;-;-;21;-;-;-;-;-
GSB;19331106;-;-;-;-;0;-;-;-;-;-
GSB;19331107;-;-;-;-;0;-;-;-;-;-
GSB;19331108;-;-;-;-;0;-;-;-;-;-
GSB;19331109;-;-;-;-;0;-;-;-;-;-
GSB;19331110;-;-;-;-;0;-;-;-;-;-
GSB;19331111;-;-;-;-;2.5;-;-;-;-;-
GSB;19331112;-;-;-;-;0;-;-;-;-;-
GSB;19331113;-;-;-;-;4;-;-;-;-;-
GSB;19331114;-;-;-;-;0;-;-;-;-;-
GSB;19331115;-;-;-;-;4;-;-;-;-;-
GSB;19331116;-;-;-;-;28;-;-;-;-;-
GSB;19331117;-;-;-;-;28.5;-;-;-;-;-
GSB;19331118;-;-;-;-;24;-;-;-;-;-
GSB;19331119;-;-;-;-;6.5;-;-;-;-;-
GSB;19331120;-;-;-;-;24.5;-;-;-;-;-
GSB;19331121;-;-;-;-;0;-;-;-;-;-
GSB;19331122;-;-;-;-;0;-;-;-;-;-
GSB;19331123;-;-;-;-;0;-;-;-;-;-
GSB;19331124;-;-;-;-;25.6;-;-;-;-;-
GSB;19331125;-;-;-;-;12;-;-;-;-;-
GSB;19331126;-;-;-;-;15;-;-;-;-;-
GSB;19331127;-;-;-;-;7;-;-;-;-;-
GSB;19331128;-;-;-;-;0;-;-;-;-;-
GSB;19331129;-;-;-;-;10;-;-;-;-;-
GSB;19331130;-;-;-;-;0;-;-;-;-;-
GSB;19331201;-;-;-;-;0;-;-;-;-;-
GSB;19331202;-;-;-;-;0;-;-;-;-;-
GSB;19331203;-;-;-;-;0;-;-;-;-;-
GSB;19331204;-;-;-;-;8.5;-;-;-;-;-
GSB;19331205;-;-;-;-;0;-;-;-;-;-
GSB;19331206;-;-;-;-;0;-;-;-;-;-
GSB;19331207;-;-;-;-;0;-;-;-;-;-
GSB;19331208;-;-;-;-;0;-;-;-;-;-
GSB;19331209;-;-;-;-;0;-;-;-;-;-
GSB;19331210;-;-;-;-;0;-;-;-;-;-
GSB;19331211;-;-;-;-;0;-;-;-;-;-
GSB;19331212;-;-;-;-;12.5;-;-;-;-;-
GSB;19331213;-;-;-;-;5;-;-;-;-;-
GSB;19331214;-;-;-;-;6;-;-;-;-;-
GSB;19331215;-;-;-;-;2;-;-;-;-;-
GSB;19331216;-;-;-;-;0;-;-;-;-;-
GSB;19331217;-;-;-;-;0;-;-;-;-;-
GSB;19331218;-;-;-;-;0;-;-;-;-;-
GSB;19331219;-;-;-;-;0;-;-;-;-;-
GSB;19331220;-;-;-;-;0;-;-;-;-;-
GSB;19331221;-;-;-;-;0;-;-;-;-;-
GSB;19331222;-;-;-;-;0;-;-;-;-;-
GSB;19331223;-;-;-;-;0;-;-;-;-;-
GSB;19331224;-;-;-;-;0;-;-;-;-;-
GSB;19331225;-;-;-;-;0;-;-;-;-;-
GSB;19331226;-;-;-;-;0;-;-;-;-;-
GSB;19331227;-;-;-;-;6;-;-;-;-;-
GSB;19331228;-;-;-;-;17.8;-;-;-;-;-
GSB;19331229;-;-;-;-;9.7;-;-;-;-;-
GSB;19331230;-;-;-;-;12.5;-;-;-;-;-
GSB;19331231;-;-;-;-;0;-;-;-;-;-
GSB;19340101;-;-;50;748;0;-;-6.7;-;-;88.3
GSB;19340102;-;-;43;746.6;0;-;-7.1;-;-;85.7
GSB;19340103;-;-;40;744.3;0;-;-9.6;-;-;88.3
GSB;19340104;-;-;3;746.5;0;-;-11.7;-;-;87.7
GSB;19340105;-;-;100;749;21;-;-8.3;-;-;93.7
GSB;19340106;-;-;37;755;0;-;-10.1;-;-;85.7
GSB;19340107;-;-;7;757.4;0;-;-4.7;-;-;36
GSB;19340108;-;-;7;754.1;0;-;-4.8;-;-;48.7
GSB;19340109;-;-;33;753.4;0;-;-6;-;-;54.3
GSB;19340110;-;-;0;756;0;-;-6.3;-;-;46
GSB;19340111;-;-;30;753.3;0;-;-5.9;-;-;35
GSB;19340112;-;-;93;746.5;18.5;-;-3.7;-;-;72.3
GSB;19340113;-;-;67;744.6;12.5;-;-10.3;-;-;95.3
GSB;19340114;-;-;100;743.8;16.5;-;-7;-;-;84.3
GSB;19340115;-;-;100;742.4;19;-;-8.6;-;-;95
GSB;19340116;-;-;100;743.4;16;-;-12.6;-;-;95.3
GSB;19340117;-;-;97;753.9;7;-;-5.9;-;-;96.3
GSB;19340118;-;-;90;754.1;0;-;-1.2;-;-;89.3
GSB;19340119;-;-;33;747.8;19.4;-;-5.6;-;-;77
GSB;19340120;-;-;100;744.6;26;-;-10.3;-;-;90
GSB;19340121;-;-;100;754.4;4;-;-9.1;-;-;90.7
GSB;19340122;-;-;33;758.8;0;-;-10.4;-;-;92.3
GSB;19340123;-;-;30;757.8;0;-;-6.4;-;-;43.7
GSB;19340124;-;-;23;757;0;-;-6.1;-;-;30.3
GSB;19340125;-;-;3;760.9;0;-;-7.7;-;-;28
GSB;19340126;-;-;63;761.1;0;-;-6.2;-;-;36.7
GSB;19340127;-;-;100;754.7;24;-;-6.4;-;-;87.7
GSB;19340128;-;-;100;747.2;5.5;-;-12.3;-;-;85.3
GSB;19340129;-;-;83;744.2;2;-;-14.9;-;-;85.7
GSB;19340130;-;-;3;747.9;0;-;-12.6;-;-;83.3
GSB;19340131;-;-;60;748.7;9.3;-;-13.5;-;-;81.3
GSB;19340201;-;-;90;736.8;0;-;-15.3;-;-;86
GSB;19340202;-;-;83;741;0;-;-16.3;-;-;88.7
GSB;19340203;-;-;3;746.2;0;-;-7.7;-;-;58.7
GSB;19340204;-;-;23;744.9;0;-;-7.8;-;-;51.3
GSB;19340205;-;-;0;746;0;-;-4.9;-;-;49.7
GSB;19340206;-;-;20;750.2;0;-;-1.7;-;-;12.3
GSB;19340207;-;-;0;753.8;0;-;-1.9;-;-;20.3
GSB;19340208;-;-;0;753.4;0;-;-4.4;-;-;16.3
GSB;19340209;-;-;10;757.7;0;-;-1.8;-;-;17.7
GSB;19340210;-;-;0;758.3;0;-;-3.4;-;-;47.3
GSB;19340211;-;-;0;757.6;0;-;-5.4;-;-;51.7
GSB;19340212;-;-;0;759.2;0;-;-3.6;-;-;40.7
GSB;19340213;-;-;0;761.9;0;-;-0.4;-;-;33.7
GSB;19340214;-;-;0;765.2;0;-;-3;-;-;33
GSB;19340215;-;-;27;759.3;0;-;-8.2;-;-;72.7
GSB;19340216;-;-;13;757.7;0;-;-5.8;-;-;45.3
GSB;19340217;-;-;0;759.9;0;-;-3;-;-;55.7
GSB;19340218;-;-;0;760.4;0;-;-1.6;-;-;35.3
GSB;19340219;-;-;0;759.3;0;-;-2.5;-;-;15
GSB;19340220;-;-;0;757.5;0;-;-5.8;-;-;33.3
GSB;19340221;-;-;27;756.7;0;-;-5.4;-;-;74.3
GSB;19340222;-;-;0;759.3;0;-;-2.1;-;-;25.3
GSB;19340223;-;-;20;757.8;0;-;-3.2;-;-;47.3
GSB;19340224;-;-;97;752.8;0;-;-6.6;-;-;89
GSB;19340225;-;-;100;748.8;3;-;-7.2;-;-;95.7
GSB;19340226;-;-;100;743.3;23;-;-6.9;-;-;94
GSB;19340227;-;-;100;731.5;14;-;-8.4;-;-;92.7
GSB;19340228;-;-;90;732.9;0;-;-10.6;-;-;91.7
GSB;19340301;-;-;100;730.7;42;-;-8.7;-;-;95.3
GSB;19340302;-;-;77;741.5;1.3;-;-6.7;-;-;94
GSB;19340303;-;-;97;746.3;17.5;-;-8.3;-;-;95
GSB;19340304;-;-;100;746.5;8.6;-;-11.2;-;-;96
GSB;19340305;-;-;33;742.7;0;-;-13.6;-;-;95.3
GSB;19340306;-;-;60;744.4;3.1;-;-5.7;-;-;65
GSB;19340307;-;-;100;742.2;18.5;-;-3.7;-;-;85.3
GSB;19340308;-;-;3;743.5;0;-;-8.1;-;-;53.3
GSB;19340309;-;-;87;743.7;5.8;-;-7.1;-;-;88.7
GSB;19340310;-;-;70;741.3;14.1;-;-6;-;-;68.7
GSB;19340311;-;-;73;737.5;12.7;-;-5.8;-;-;85.3
GSB;19340312;-;-;100;729;21.5;-;-7.2;-;-;96
GSB;19340313;-;-;77;733.4;3.5;-;-10.1;-;-;84.3
GSB;19340314;-;-;37;736.8;4.9;-;-9.3;-;-;78.7
GSB;19340315;-;-;100;732;17.5;-;-8.9;-;-;90
GSB;19340316;-;-;43;734.4;2.5;-;-11.4;-;-;89
GSB;19340317;-;-;100;730.8;12.8;-;-9.5;-;-;89.7
GSB;19340318;-;-;93;733.8;11.1;-;-10.1;-;-;83.7
GSB;19340319;-;-;60;740.6;12;-;-9.6;-;-;71.7
GSB;19340320;-;-;100;740.5;23.8;-;-7.3;-;-;94.7
GSB;19340321;-;-;100;743.4;0;-;-6.1;-;-;91.7
GSB;19340322;-;-;93;745.3;0;-;-6.7;-;-;91
GSB;19340323;-;-;30;746.4;0;-;-6.4;-;-;84
GSB;19340324;-;-;100;745.8;11.1;-;-4.9;-;-;94.3
GSB;19340325;-;-;100;750.1;5.2;-;-3.8;-;-;92
GSB;19340326;-;-;23;748.4;0;-;-2.8;-;-;78
GSB;19340327;-;-;93;747.1;0;-;-1.8;-;-;49.3
GSB;19340328;-;-;30;744.2;0;-;-2.4;-;-;66.3
GSB;19340329;-;-;90;739.8;0;-;-3.2;-;-;89.3
GSB;19340330;-;-;60;740.9;0;-;-2.5;-;-;77.7
GSB;19340331;-;-;40;743.3;0;-;-2.2;-;-;73.7
GSB;19340401;-;-;77;743.4;0;-;-3.2;-;-;90.3
GSB;19340402;-;-;77;743.8;9.3;-;-2.6;-;-;90.3
GSB;19340403;-;-;100;744.4;0;-;-3.3;-;-;96
GSB;19340404;-;-;57;740.5;0;-;-4.9;-;-;81.3
GSB;19340405;-;-;93;738.9;2.7;-;-5.7;-;-;91.3
GSB;19340406;-;-;100;740.5;0;-;-5.8;-;-;93.7
GSB;19340407;-;-;77;739.4;0;-;-4.8;-;-;93.7
GSB;19340408;-;-;100;737.9;2.6;-;-4;-;-;96.3
GSB;19340409;-;-;100;737.5;16;-;-5.6;-;-;95
GSB;19340410;-;-;30;742.6;0;-;-5.9;-;-;81.7
GSB;19340411;-;-;60;746.4;0;-;-1.6;-;-;86
GSB;19340412;-;-;100;749.1;6.5;-;-1.7;-;-;95
GSB;19340413;-;-;100;753;0;-;-0.5;-;-;93.3
GSB;19340414;-;-;47;757.3;0;-;1.5;-;-;78
GSB;19340415;-;-;0;761.4;0;-;5.3;-;-;66.3
GSB;19340416;-;-;10;762;0;-;6.9;-;-;53
GSB;19340417;-;-;40;757.7;0;-;5.9;-;-;60
GSB;19340418;-;-;97;749.9;0;-;2.2;-;-;85.7
GSB;19340419;-;-;97;749.9;0;-;-0.5;-;-;92
GSB;19340420;-;-;97;751.3;0;-;-1.4;-;-;88
GSB;19340421;-;-;67;750.3;33.5;-;-1.4;-;-;79
GSB;19340422;-;-;100;737.1;51;-;-2.3;-;-;96.3
GSB;19340423;-;-;83;738.3;0;-;-4.7;-;-;93
GSB;19340424;-;-;87;737.3;14.2;-;-5.6;-;-;87.3
GSB;19340425;-;-;40;740.3;0;-;-5.2;-;-;90.3
GSB;19340426;-;-;3;742.7;0;-;-1.5;-;-;57
GSB;19340427;-;-;87;746.4;15;-;-2.6;-;-;86
GSB;19340428;-;-;100;750.5;0;-;-1.4;-;-;91.3
GSB;19340429;-;-;90;750.8;1.3;-;-1.1;-;-;91.7
GSB;19340430;-;-;100;750.3;27.8;-;0.2;-;-;94.7
GSB;19340501;-;-;100;750;36;-;-0.1;-;-;95
GSB;19340502;-;-;100;749;10;-;-0.4;-;-;93.7
GSB;19340503;-;-;73;744;12;-;-0.7;-;-;88.3
GSB;19340504;-;-;100;745.3;12.7;-;-0.5;-;-;94
GSB;19340505;-;-;100;750.9;0;-;0.1;-;-;90.3
GSB;19340506;-;-;87;753.2;0;-;1.4;-;-;87.7
GSB;19340507;-;-;97;755.4;0;-;1.9;-;-;87.3
GSB;19340508;-;-;63;757.9;0;-;0;-;-;94.7
GSB;19340509;-;-;67;759.3;0;-;2;-;-;86
GSB;19340510;-;-;77;760.7;21;-;1;-;-;92.3
GSB;19340511;-;-;37;761.1;0;-;4.5;-;-;65.7
GSB;19340512;-;-;50;758.4;0;-;4.1;-;-;73.3
GSB;19340513;-;-;67;755.2;0;-;3.6;-;-;79
GSB;19340514;-;-;83;750.8;0;-;4.3;-;-;77.3
GSB;19340515;-;-;50;746.6;0;-;2.5;-;-;76.3
GSB;19340516;-;-;100;744.4;9.2;-;1.1;-;-;91.7
GSB;19340517;-;-;100;743.5;8;-;-0.5;-;-;94.3
GSB;19340518;-;-;83;747.8;0;-;2.6;-;-;87.7
GSB;19340519;-;-;30;755.6;0;-;3.4;-;-;81
GSB;19340520;-;-;23;760;0;-;3.8;-;-;68.3
GSB;19340521;-;-;73;762.1;0;-;4.2;-;-;81.7
GSB;19340522;-;-;7;763.5;0;-;6.4;-;-;71
GSB;19340523;-;-;27;760.3;0;-;6.5;-;-;74.7
GSB;19340524;-;-;7;756.4;0;-;5.2;-;-;75.7
GSB;19340525;-;-;13;753.8;0;-;6.8;-;-;53.3
GSB;19340526;-;-;63;754.2;0;-;5.5;-;-;57.3
GSB;19340527;-;-;53;754.2;0;-;1.6;-;-;84.7
GSB;19340528;-;-;3;756.1;0;-;4.6;-;-;46
GSB;19340529;-;-;3;756.1;0;-;5.3;-;-;46
GSB;19340530;-;-;83;755.7;11.8;-;5;-;-;74.7
GSB;19340531;-;-;100;755.7;14.5;-;2.7;-;-;97
GSB;19340601;-;-;87;755.8;27.1;-;3.6;-;-;94.7
GSB;19340602;-;-;97;757.1;4.2;-;3.6;-;-;92.7
GSB;19340603;-;-;100;752.6;0;-;1.2;-;-;93.7
GSB;19340604;-;-;80;748.7;15.7;-;5.4;-;-;74.3
GSB;19340605;-;-;100;743.8;27.1;-;0.7;-;-;94
GSB;19340606;-;-;70;746.4;0;-;1.8;-;-;82
GSB;19340607;-;-;77;753.1;4.4;-;0.3;-;-;94.7
GSB;19340608;-;-;3;757.3;0;-;4.2;-;-;62.7
GSB;19340609;-;-;27;757.1;0;-;4.3;-;-;71.7
GSB;19340610;-;-;30;753.9;0;-;4.4;-;-;68.3
GSB;19340611;-;-;53;752;0;-;3.9;-;-;72.7
GSB;19340612;-;-;100;750.2;12;-;0.2;-;-;97
GSB;19340613;-;-;3;753.5;0;-;2.9;-;-;74
GSB;19340614;-;-;67;755.8;0;-;4.2;-;-;76
GSB;19340615;-;-;77;755.6;2;-;3.3;-;-;91.7
GSB;19340616;-;-;7;757.6;0;-;7;-;-;64
GSB;19340617;-;-;10;760.9;0;-;7.7;-;-;73.7
GSB;19340618;-;-;20;762.3;0;-;9.3;-;-;67
GSB;19340619;-;-;60;758.6;30;-;7.9;-;-;71.7
GSB;19340620;-;-;100;749.7;6;-;1.4;-;-;97.7
GSB;19340621;-;-;73;752.2;0;-;0;-;-;93
GSB;19340622;-;-;20;757.1;0;-;7.2;-;-;68
GSB;19340623;-;-;37;758.7;0;-;9.5;-;-;59
GSB;19340624;-;-;90;758.1;0;-;8.1;-;-;83
GSB;19340625;-;-;100;757.9;18.7;-;7.6;-;-;87.7
GSB;19340626;-;-;60;757.9;0;-;5.2;-;-;80.3
GSB;19340627;-;-;3;757.6;0;-;6.6;-;-;76
GSB;19340628;-;-;70;752.1;23;-;4.8;-;-;92
GSB;19340629;-;-;97;746.1;59;-;-0.8;-;-;96.7
GSB;19340630;-;-;100;750.4;7.1;-;3.6;-;-;92.7
GSB;19340701;-;-;60;756.5;0;-;6.8;-;-;87.7
GSB;19340702;-;-;33;760.2;0;-;9.1;-;-;76.7
GSB;19340703;-;-;27;759.4;0;-;9.1;-;-;75.7
GSB;19340704;-;-;13;756.4;0;-;9.9;-;-;71.3
GSB;19340705;-;-;53;756.5;0;-;9.7;-;-;80.3
GSB;19340706;-;-;13;759.3;0;-;10.6;-;-;56.7
GSB;19340707;-;-;13;762;0;-;11.4;-;-;66.3
GSB;19340708;-;-;10;761.6;0;-;12.4;-;-;63.7
GSB;19340709;-;-;13;761;0;-;12.8;-;-;64.3
GSB;19340710;-;-;43;760.1;0;-;13.7;-;-;59.3
GSB;19340711;-;-;60;758.1;0;-;13.9;-;-;55.7
GSB;19340712;-;-;93;754.8;17;-;9.9;-;-;77.3
GSB;19340713;-;-;93;752.9;12.1;-;6.2;-;-;95
GSB;19340714;-;-;67;754.1;0;-;5.9;-;-;88
GSB;19340715;-;-;100;754.5;0;-;1.5;-;-;99
GSB;19340716;-;-;27;759.1;0;-;6.6;-;-;82.3
GSB;19340717;-;-;0;760;0;-;10.1;-;-;57.7
GSB;19340718;-;-;30;758.4;0;-;12;-;-;42.3
GSB;19340719;-;-;10;756.1;0;-;10.6;-;-;68.7
GSB;19340720;-;-;83;754.5;0;-;11.1;-;-;83.3
GSB;19340721;-;-;100;753.3;18;-;7.6;-;-;91.3
GSB;19340722;-;-;60;752.8;22;-;7.3;-;-;78.7
GSB;19340723;-;-;100;755.2;0;-;4.8;-;-;90.7
GSB;19340724;-;-;70;756.9;0;-;6.4;-;-;91.3
GSB;19340725;-;-;100;755.9;28.3;-;1.3;-;-;97.7
GSB;19340726;-;-;33;759.9;0;-;4.2;-;-;80.3
GSB;19340727;-;-;67;759.2;0;-;7.4;-;-;87
GSB;19340728;-;-;13;757.8;0;-;7.2;-;-;71
GSB;19340729;-;-;3;758.1;0;-;8.6;-;-;64.3
GSB;19340730;-;-;7;758.4;0;-;12.3;-;-;49.7
GSB;19340731;-;-;100;756.6;12.8;-;7.8;-;-;89.3
GSB;19340801;-;-;67;755.4;0;-;6.6;-;-;88.3
GSB;19340802;-;-;93;754.2;19.3;-;8.6;-;-;70.3
GSB;19340803;-;-;100;749.1;15.6;-;6.2;-;-;95
GSB;19340804;-;-;80;748.7;15;-;0.7;-;-;92.3
GSB;19340805;-;-;43;755.4;0;-;4.5;-;-;83.3
GSB;19340806;-;-;27;754.9;1.1;-;9.7;-;-;68.3
GSB;19340807;-;-;73;750.3;10.3;-;3.5;-;-;92.3
GSB;19340808;-;-;53;752.3;0;-;4.6;-;-;88
GSB;19340809;-;-;90;755;0.5;-;4.7;-;-;92.7
GSB;19340810;-;-;43;757.7;0;-;8.1;-;-;77.3
GSB;19340811;-;-;57;756.8;2.4;-;7.3;-;-;88.7
GSB;19340812;-;-;93;755.2;0;-;3.2;-;-;94
GSB;19340813;-;-;77;752.1;4.6;-;2.5;-;-;91
GSB;19340814;-;-;100;750;9;-;-0.4;-;-;96.3
GSB;19340815;-;-;60;754.1;0;-;0.7;-;-;93.3
GSB;19340816;-;-;0;759.2;0;-;6.6;-;-;57.7
GSB;19340817;-;-;0;760.6;0;-;8.8;-;-;70.7
GSB;19340818;-;-;3;760.1;0;-;8.9;-;-;71
GSB;19340819;-;-;7;760.8;0;-;10.8;-;-;43
GSB;19340820;-;-;13;759.6;0;-;10.2;-;-;53.7
GSB;19340821;-;-;60;758.8;5;-;9.7;-;-;60.3
GSB;19340822;-;-;90;758.1;0;-;9;-;-;87.7
GSB;19340823;-;-;40;757.4;13;-;8.7;-;-;75.7
GSB;19340824;-;-;60;756.2;0;-;5.1;-;-;90.3
GSB;19340825;-;-;83;755.2;0;-;5.5;-;-;81
GSB;19340826;-;-;100;751.9;9.9;-;3.2;-;-;95.3
GSB;19340827;-;-;70;751.6;0.8;-;5.7;-;-;97.3
GSB;19340828;-;-;40;752.2;0;-;7.2;-;-;81.3
GSB;19340829;-;-;73;751.6;1.3;-;5.6;-;-;87.7
GSB;19340830;-;-;40;751.5;0;-;4;-;-;67
GSB;19340831;-;-;80;749;25;-;0.4;-;-;85
GSB;19340901;-;-;67;742.7;25.6;-;-2;-;-;96
GSB;19340902;-;-;73;748.3;0;-;-2.2;-;-;99
GSB;19340903;-;-;13;756.9;0;-;4.2;-;-;62.7
GSB;19340904;-;-;0;760.9;0;-;8.1;-;-;74
GSB;19340905;-;-;47;762.2;0;-;9;-;-;69
GSB;19340906;-;-;7;762.2;0;-;10.2;-;-;50.3
GSB;19340907;-;-;0;763.2;0;-;11.9;-;-;49.3
GSB;19340908;-;-;0;760.2;0;-;12.5;-;-;45.3
GSB;19340909;-;-;73;756.9;35;-;8.9;-;-;68.3
GSB;19340910;-;-;90;755.8;3.2;-;2.2;-;-;99.3
GSB;19340911;-;-;13;756.7;0;-;4.2;-;-;82.7
GSB;19340912;-;-;100;759.1;1;-;4.6;-;-;89
GSB;19340913;-;-;33;759.4;0.9;-;6.3;-;-;81.7
GSB;19340914;-;-;87;759.4;2;-;5.7;-;-;92.3
GSB;19340915;-;-;70;758.5;0;-;5.3;-;-;92.3
GSB;19340916;-;-;87;760.1;7.8;-;5.6;-;-;92.3
GSB;19340917;-;-;27;761.8;0;-;6.4;-;-;90
GSB;19340918;-;-;100;760.7;0;-;6;-;-;94.3
GSB;19340919;-;-;100;755.9;10.3;-;3.5;-;-;99.7
GSB;19340920;-;-;20;753.3;0;-;2.1;-;-;93
GSB;19340921;-;-;77;755.2;0;-;2.2;-;-;95
GSB;19340922;-;-;43;756.7;0;-;2.9;-;-;85
GSB;19340923;-;-;47;756;0;-;5;-;-;75
GSB;19340924;-;-;47;755.9;0;-;5.6;-;-;80.3
GSB;19340925;-;-;20;758;0;-;5.9;-;-;81
GSB;19340926;-;-;57;760.8;0;-;6.6;-;-;74.3
GSB;19340927;-;-;3;764.7;0;-;7.8;-;-;72.3
GSB;19340928;-;-;0;764.9;0;-;7.1;-;-;73
GSB;19340929;-;-;0;763.3;0;-;7.4;-;-;57.7
GSB;19340930;-;-;0;762.9;0;-;7.2;-;-;64.7
GSB;19341001;-;-;0;760.1;0;-;6.4;-;-;68
GSB;19341002;-;-;53;755.8;0;-;4.9;-;-;93
GSB;19341003;-;-;100;751.1;15.2;-;1.4;-;-;100
GSB;19341004;-;-;100;746.9;14;-;1.5;-;-;98.3
GSB;19341005;-;-;50;750.6;30.5;-;-1.6;-;-;79.3
GSB;19341006;-;-;93;758.5;4.1;-;-4.7;-;-;98
GSB;19341007;-;-;27;762.5;0;-;-0.1;-;-;38.3
GSB;19341008;-;-;0;760.3;0;-;3.5;-;-;34.3
GSB;19341009;-;-;70;756.4;11;-;1;-;-;79.3
GSB;19341010;-;-;43;755.3;0;-;-4.4;-;-;95.7
GSB;19341011;-;-;3;759.4;0;-;0.9;-;-;59.3
GSB;19341012;-;-;0;763;0;-;5.3;-;-;54.7
GSB;19341013;-;-;0;761.1;0;-;4.4;-;-;49
GSB;19341014;-;-;40;757.5;3;-;4;-;-;63
GSB;19341015;-;-;100;741.9;95.5;-;-3.3;-;-;100
GSB;19341016;-;-;100;740.9;7.1;-;-10.2;-;-;97
GSB;19341017;-;-;83;746.6;4.5;-;-8.4;-;-;98.7
GSB;19341018;-;-;77;748;1.5;-;-7.4;-;-;99.3
GSB;19341019;-;-;17;753.7;0;-;-3.2;-;-;70.7
GSB;19341020;-;-;27;753.6;0;-;-0.3;-;-;37
GSB;19341021;-;-;0;754.6;0;-;0.9;-;-;62
GSB;19341022;-;-;10;753.8;0;-;1.7;-;-;48.7
GSB;19341023;-;-;60;754.4;0;-;2.7;-;-;45.7
GSB;19341024;-;-;13;757.4;0;-;2.4;-;-;55.3
GSB;19341025;-;-;0;758.6;0;-;2.7;-;-;65.3
GSB;19341026;-;-;0;760;0;-;3.2;-;-;48
GSB;19341027;-;-;30;759.9;0;-;4.2;-;-;45.3
GSB;19341028;-;-;0;755.7;0;-;2.5;-;-;61
GSB;19341029;-;-;83;752.1;0;-;1.7;-;-;91.7
GSB;19341030;-;-;77;748.6;0;-;-1.3;-;-;94
GSB;19341031;-;-;67;744.8;16.5;-;-3.2;-;-;100
GSB;19341101;-;-;100;744.1;12.4;-;-11.5;-;-;96.7
GSB;19341102;-;-;3;749.9;0;-;-11;-;-;67.3
GSB;19341103;-;-;80;750.8;10.6;-;-7.7;-;-;68
GSB;19341104;-;-;100;750.4;0;-;-4.2;-;-;100
GSB;19341105;-;-;100;745.8;34.8;-;-2.8;-;-;100
GSB;19341106;-;-;100;738.2;24;-;-4;-;-;100
GSB;19341107;-;-;80;738.2;39;-;-5.6;-;-;100
GSB;19341108;-;-;100;741.9;26;-;-6.7;-;-;100
GSB;19341109;-;-;67;745.1;5.4;-;-7.8;-;-;100
GSB;19341110;-;-;100;740.4;29.8;-;-4.9;-;-;100
GSB;19341111;-;-;50;738.2;2.4;-;-4.9;-;-;100
GSB;19341112;-;-;7;736.4;0;-;-9.2;-;-;99
GSB;19341113;-;-;33;736.3;0;-;-8.9;-;-;96.3
GSB;19341114;-;-;100;739.4;26.2;-;-6.3;-;-;100
GSB;19341115;-;-;100;741;34;-;-4.4;-;-;100
GSB;19341116;-;-;87;745.5;33.4;-;-5.4;-;-;100
GSB;19341117;-;-;100;745.1;1.5;-;-5.4;-;-;100
GSB;19341118;-;-;90;748.9;0;-;-6.1;-;-;100
GSB;19341119;-;-;37;750.9;0;-;-7.3;-;-;99.7
GSB;19341120;-;-;33;754.2;0;-;-6.7;-;-;83.3
GSB;19341121;-;-;0;751.5;0;-;-4.3;-;-;36
GSB;19341122;-;-;0;753.1;0;-;-4.2;-;-;38.7
GSB;19341123;-;-;0;754.8;0;-;-3;-;-;27.3
GSB;19341124;-;-;0;756.5;0;-;-3.6;-;-;37.3
GSB;19341125;-;-;0;759.5;0;-;-2.7;-;-;35.3
GSB;19341126;-;-;0;760.9;0;-;-2.1;-;-;25.3
GSB;19341127;-;-;17;761.8;0;-;-0.6;-;-;37
GSB;19341128;-;-;0;763.8;0;-;1.5;-;-;44.7
GSB;19341129;-;-;0;762.6;0;-;0.3;-;-;43.7
GSB;19341130;-;-;0;760;0;-;-1;-;-;46.3
GSB;19341201;-;-;0;759.8;0;-;-1.3;-;-;47
GSB;19341202;-;-;50;756.2;15.6;-;-0.8;-;-;53
GSB;19341203;-;-;100;752.9;26.6;-;0.3;-;-;99.7
GSB;19341204;-;-;83;752.6;3;-;1.2;-;-;74.7
GSB;19341205;-;-;67;751.2;14.7;-;-2.5;-;-;100
GSB;19341206;-;-;17;754.2;0;-;-0.2;-;-;72.3
GSB;19341207;-;-;63;752.4;0;-;-2.7;-;-;87.3
GSB;19341208;-;-;63;754;0;-;-2.5;-;-;67
GSB;19341209;-;-;100;749.9;16;-;-4.4;-;-;99.7
GSB;19341210;-;-;100;742.8;21.3;-;-4.4;-;-;100
GSB;19341211;-;-;70;741.1;0;-;-5.6;-;-;100
GSB;19341212;-;-;100;738.7;10.6;-;-6.2;-;-;100
GSB;19341213;-;-;100;737.5;5.4;-;-5.1;-;-;100
GSB;19341214;-;-;100;736.3;8.3;-;-4.8;-;-;100
GSB;19341215;-;-;100;732.5;31.5;-;-5.2;-;-;100
GSB;19341216;-;-;90;733.2;6.6;-;-6.5;-;-;100
GSB;19341217;-;-;100;735.9;6.5;-;-6.8;-;-;98.3
GSB;19341218;-;-;77;742.2;9.4;-;-4.4;-;-;96
GSB;19341219;-;-;20;740.4;0;-;-8.6;-;-;91.7
GSB;19341220;-;-;40;741.5;5.5;-;-7.8;-;-;90.7
GSB;19341221;-;-;67;744.3;4.2;-;-8.5;-;-;99
GSB;19341222;-;-;33;742.3;0;-;-9.7;-;-;91.3
